class,person_id,cycle_id,handedness,frame_id,0x,0y,0z,1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z,class_numeric
a,05,3,0,22,0.4463362395763397,0.6658705472946167,-6.294430754394398e-09,0.4590514302253723,0.67203688621521,-0.0031141398940235376,0.4671073257923126,0.6881271004676819,-0.0070352088660001755,0.47142961621284485,0.7057895064353943,-0.009916924871504307,0.47800517082214355,0.7178436517715454,-0.012983022257685661,0.4632241129875183,0.6878948211669922,-0.017765503376722336,0.470760703086853,0.7202079892158508,-0.02444303035736084,0.47502973675727844,0.7388191819190979,-0.026285596191883087,0.4777849018573761,0.7528855800628662,-0.026820439845323563,0.45340752601623535,0.6932731866836548,-0.018704719841480255,0.4601120352745056,0.7322177290916443,-0.02569994144141674,0.463869571685791,0.7527105808258057,-0.02695109322667122,0.4663637578487396,0.7664656043052673,-0.02726774662733078,0.4442913234233856,0.6978885531425476,-0.019013848155736923,0.4507873058319092,0.7351394891738892,-0.02524420991539955,0.45488542318344116,0.7542570233345032,-0.02617308869957924,0.4582476317882538,0.7672598361968994,-0.0259611364454031,0.43671441078186035,0.7013921737670898,-0.01908249594271183,0.44127529859542847,0.7305353879928589,-0.02363084815442562,0.4438859522342682,0.7459895014762878,-0.024292707443237305,0.4462531507015228,0.7570054531097412,-0.024168241769075394,0
a,05,3,0,23,0.4422178864479065,0.6385348439216614,-4.588148472262077e-10,0.4553287923336029,0.6461412310600281,-0.003597351023927331,0.4642290472984314,0.6621082425117493,-0.0076531232334673405,0.47007304430007935,0.6782256364822388,-0.010730253532528877,0.4771336615085602,0.6891512274742126,-0.014083395712077618,0.4600655734539032,0.6588774919509888,-0.016841091215610504,0.4667506217956543,0.6907181739807129,-0.023426979780197144,0.47085291147232056,0.7091836929321289,-0.025318074971437454,0.4736911356449127,0.7232484221458435,-0.0258894395083189,0.4502033293247223,0.6640799045562744,-0.017575474455952644,0.4566977918148041,0.7008636593818665,-0.024061772972345352,0.4608518183231354,0.7205982804298401,-0.025174753740429878,0.46379899978637695,0.733680248260498,-0.025516662746667862,0.4410245418548584,0.6689826250076294,-0.017879312857985497,0.44777917861938477,0.7046794295310974,-0.02377372421324253,0.4522199332714081,0.7234998941421509,-0.024668360128998756,0.45594796538352966,0.7360550761222839,-0.024517927318811417,0.43324726819992065,0.6734111905097961,-0.01804673671722412,0.4379523992538452,0.7014103531837463,-0.022405685856938362,0.4403131604194641,0.7165036201477051,-0.023104865103960037,0.4426559507846832,0.7275386452674866,-0.023109057918190956,0
a,05,3,0,24,0.4370870292186737,0.6020222306251526,2.8633126092358907e-08,0.4511324167251587,0.6072643399238586,-0.004431450739502907,0.4616244435310364,0.6246352791786194,-0.00880793109536171,0.468466192483902,0.6427004933357239,-0.0121390325948596,0.47676944732666016,0.6538581252098083,-0.015651723369956017,0.4571177065372467,0.6198069453239441,-0.016852078959345818,0.46473729610443115,0.650400698184967,-0.023524299263954163,0.4687110483646393,0.6690043807029724,-0.025825051590800285,0.4714140295982361,0.6832374930381775,-0.02676537074148655,0.4472249150276184,0.6259139180183411,-0.01749611273407936,0.4548996686935425,0.6603717803955078,-0.02396627701818943,0.4590403735637665,0.6797804832458496,-0.025654688477516174,0.4616144001483917,0.6931684017181396,-0.02651117369532585,0.4379933178424835,0.6314680576324463,-0.01782999560236931,0.44571831822395325,0.6654250621795654,-0.02383251301944256,0.4502687454223633,0.6843878030776978,-0.0255476925522089,0.4537706971168518,0.6975101232528687,-0.026119975373148918,0.43020114302635193,0.6366115212440491,-0.01808364875614643,0.43589115142822266,0.6631065607070923,-0.02292601391673088,0.4388541579246521,0.6781409978866577,-0.0244552381336689,0.441327303647995,0.6896934509277344,-0.025148550048470497,0
a,05,3,0,25,0.4340524971485138,0.5671005249023438,3.4704001450336364e-08,0.4482264518737793,0.5705423355102539,-0.0049420809373259544,0.4600197970867157,0.586321234703064,-0.010074584744870663,0.4679403305053711,0.6044788360595703,-0.013959345407783985,0.47685563564300537,0.6157010197639465,-0.017945414409041405,0.4560956358909607,0.575558066368103,-0.019592804834246635,0.4635530710220337,0.6087309122085571,-0.026953134685754776,0.4663463234901428,0.6275964379310608,-0.02917512319982052,0.4676988422870636,0.6416042447090149,-0.0299134012311697,0.4455767869949341,0.5810444355010986,-0.020074615254998207,0.45474427938461304,0.6170360445976257,-0.027171757072210312,0.45830023288726807,0.6359997987747192,-0.02839486300945282,0.4601615369319916,0.6484774351119995,-0.029027879238128662,0.43594858050346375,0.5883356928825378,-0.020200999453663826,0.44546499848365784,0.6235279440879822,-0.02639559656381607,0.44989854097366333,0.642163097858429,-0.027419395744800568,0.4532337784767151,0.654427707195282,-0.02764965407550335,0.42765483260154724,0.596673846244812,-0.020281538367271423,0.4355330169200897,0.6234149932861328,-0.02509775012731552,0.43929338455200195,0.6384658217430115,-0.026377791538834572,0.442380428314209,0.6497783660888672,-0.0270159300416708,0
a,05,3,0,26,0.4258974492549896,0.5275014638900757,7.074731911416166e-08,0.44115084409713745,0.5293250679969788,-0.003292809007689357,0.45620760321617126,0.5451528429985046,-0.007433442864567041,0.46713823080062866,0.5647282004356384,-0.010715803131461143,0.47703662514686584,0.5739275217056274,-0.013584227301180363,0.45394468307495117,0.5302516222000122,-0.01565331593155861,0.46385255455970764,0.5612648129463196,-0.022188521921634674,0.46561628580093384,0.5791435241699219,-0.024056365713477135,0.4652407467365265,0.5898657441139221,-0.024391233921051025,0.4440460503101349,0.5356040596961975,-0.016695592552423477,0.4546651542186737,0.5691403746604919,-0.02256561443209648,0.4570292830467224,0.5879849195480347,-0.022414766252040863,0.4572984576225281,0.5980221033096313,-0.022142644971609116,0.43462756276130676,0.5443506836891174,-0.017554063349962234,0.44531533122062683,0.5769745707511902,-0.022225715219974518,0.448812335729599,0.5952606797218323,-0.02123243920505047,0.4507656693458557,0.6048845052719116,-0.02032909169793129,0.4263816475868225,0.5551228523254395,-0.01847664825618267,0.4355233907699585,0.5807411074638367,-0.02165437862277031,0.4394311308860779,0.5947776436805725,-0.021444465965032578,0.4423501491546631,0.603794276714325,-0.021139219403266907,0
a,05,3,0,27,0.4214365482330322,0.5035868287086487,5.993835117124036e-08,0.43881160020828247,0.5073502063751221,-0.0018979936139658093,0.4543718099594116,0.5150646567344666,-0.005732464138418436,0.46582841873168945,0.5240002870559692,-0.009453180246055126,0.4764520823955536,0.5263293385505676,-0.012982745654881,0.44998234510421753,0.4878205358982086,-0.012513145804405212,0.4617730379104614,0.5099032521247864,-0.0182061605155468,0.4623347818851471,0.5278101563453674,-0.020511295646429062,0.46140995621681213,0.5378319621086121,-0.021753724664449692,0.44078150391578674,0.49178823828697205,-0.014878672547638416,0.4519444406032562,0.5185258388519287,-0.019800502806901932,0.4540894627571106,0.5369746088981628,-0.020273443311452866,0.45414042472839355,0.5474109649658203,-0.021204045042395592,0.43209439516067505,0.5002211928367615,-0.017079757526516914,0.44307979941368103,0.5267063975334167,-0.02143874764442444,0.4469882547855377,0.5439426898956299,-0.020398903638124466,0.44839704036712646,0.5538044571876526,-0.01998010091483593,0.4251146912574768,0.5117319822311401,-0.019362585619091988,0.43453457951545715,0.5319697260856628,-0.022104881703853607,0.43981367349624634,0.5447918772697449,-0.02124224230647087,0.4430575668811798,0.5534511208534241,-0.020822107791900635,0
a,05,3,0,28,0.4180575907230377,0.48142603039741516,3.8567559812463514e-08,0.4370766282081604,0.48229703307151794,-0.0015468018827959895,0.4529852867126465,0.48225125670433044,-0.00470976484939456,0.46494150161743164,0.48502403497695923,-0.007930153980851173,0.4756714105606079,0.48607051372528076,-0.010592649690806866,0.44787049293518066,0.45061376690864563,-0.009884199127554893,0.4604434669017792,0.4692442715167999,-0.015429566614329815,0.458819717168808,0.48544806241989136,-0.017331603914499283,0.456199586391449,0.4915560483932495,-0.018153222277760506,0.43947064876556396,0.45373886823654175,-0.01209054235368967,0.45151546597480774,0.4770330488681793,-0.01659458689391613,0.4517677128314972,0.49332916736602783,-0.01659443788230419,0.45050936937332153,0.4999687969684601,-0.017100324854254723,0.43146786093711853,0.4622338116168976,-0.0143796531483531,0.44290250539779663,0.4848361611366272,-0.018503976985812187,0.4453042447566986,0.499693363904953,-0.017083333805203438,0.4455679953098297,0.5064940452575684,-0.016346223652362823,0.424782395362854,0.4739304780960083,-0.01674925908446312,0.4342808127403259,0.4918947219848633,-0.01913616433739662,0.43853962421417236,0.5036874413490295,-0.01813601702451706,0.4407922625541687,0.5106600522994995,-0.01759054884314537,0
a,05,3,0,29,0.42018407583236694,0.44868236780166626,3.355277655714417e-08,0.4380354881286621,0.4509855806827545,-0.0027426746673882008,0.4531398117542267,0.45076918601989746,-0.005970554426312447,0.46463170647621155,0.4517882168292999,-0.009108368307352066,0.47530636191368103,0.4502907395362854,-0.011679266579449177,0.4464467167854309,0.4193231761455536,-0.009759684093296528,0.458762526512146,0.43798956274986267,-0.015761060640215874,0.4572094678878784,0.45488953590393066,-0.018400343134999275,0.4544825255870819,0.4603692293167114,-0.01955503411591053,0.43865522742271423,0.42325642704963684,-0.011110691353678703,0.4506954252719879,0.44402167201042175,-0.015919126570224762,0.4503291845321655,0.459924578666687,-0.016406457871198654,0.4481782615184784,0.46527981758117676,-0.017093338072299957,0.43129557371139526,0.4320494532585144,-0.012681698426604271,0.44269779324531555,0.45150354504585266,-0.01700616627931595,0.44390133023262024,0.4650363624095917,-0.01571115292608738,0.4423363208770752,0.46929115056991577,-0.014845376834273338,0.42532023787498474,0.4433407187461853,-0.014461868442595005,0.4344389736652374,0.4592350721359253,-0.016974687576293945,0.4376643896102905,0.46989232301712036,-0.016050511971116066,0.4383121430873871,0.47474387288093567,-0.015430218540132046,0
a,05,3,0,30,0.4181535243988037,0.4237421154975891,3.975772244757536e-08,0.4369094669818878,0.42890846729278564,-0.002531368052586913,0.452487587928772,0.42714574933052063,-0.005127463955432177,0.46409040689468384,0.4251498878002167,-0.007666691672056913,0.4747561514377594,0.4222302734851837,-0.009588321670889854,0.44488605856895447,0.3969542384147644,-0.007311549503356218,0.4561009407043457,0.41115954518318176,-0.012715197168290615,0.4542609751224518,0.4254339039325714,-0.01528279110789299,0.45113471150398254,0.4307553768157959,-0.016438353806734085,0.4370560348033905,0.3987247049808502,-0.008444707840681076,0.44829830527305603,0.4157913029193878,-0.013152027502655983,0.44710707664489746,0.43029648065567017,-0.014003349468111992,0.444118857383728,0.436111718416214,-0.01470755971968174,0.43010011315345764,0.4055834412574768,-0.009908611886203289,0.4409884512424469,0.42250195145606995,-0.014185655862092972,0.4416404664516449,0.4365479350090027,-0.01322998758405447,0.43975701928138733,0.44275858998298645,-0.012375744991004467,0.42443984746932983,0.4158153831958771,-0.011572492308914661,0.4328237473964691,0.4299715459346771,-0.014006469398736954,0.4354214370250702,0.44168907403945923,-0.013343632221221924,0.43589234352111816,0.4484545886516571,-0.012816237285733223,0
a,05,3,0,31,0.41710132360458374,0.4089834690093994,4.380880014309696e-08,0.43711403012275696,0.4139949381351471,-0.0031431871466338634,0.45243772864341736,0.4078942537307739,-0.006365790963172913,0.4629921019077301,0.4001636207103729,-0.009319797158241272,0.47313612699508667,0.3943851590156555,-0.011592494323849678,0.4422871470451355,0.3753330111503601,-0.008574706502258778,0.45325490832328796,0.3886062502861023,-0.014531079679727554,0.4513687491416931,0.40173032879829407,-0.01744302548468113,0.44840648770332336,0.40538397431373596,-0.018801666796207428,0.4340919256210327,0.3770907521247864,-0.009479669854044914,0.4467761814594269,0.3960290551185608,-0.014172549359500408,0.44550028443336487,0.4092826843261719,-0.014456558041274548,0.4420016407966614,0.41326767206192017,-0.01491303090006113,0.42712104320526123,0.38481512665748596,-0.0107602309435606,0.4400255084037781,0.40376564860343933,-0.01469817291945219,0.44019433856010437,0.41685283184051514,-0.012590977363288403,0.4371936023235321,0.4219646453857422,-0.011128367856144905,0.42186442017555237,0.3959042727947235,-0.01232024747878313,0.431635320186615,0.40946534276008606,-0.014074252918362617,0.4335476756095886,0.4188883900642395,-0.012410675175487995,0.4328089654445648,0.4232606291770935,-0.011318700388073921,0
a,05,3,0,32,0.415102481842041,0.3960929214954376,-2.5649420365425613e-09,0.4360363483428955,0.4038638472557068,-0.0031428299844264984,0.45206090807914734,0.39550840854644775,-0.006487416569143534,0.4621250629425049,0.38376325368881226,-0.0097199697047472,0.4706961512565613,0.3732568025588989,-0.01236681453883648,0.4429600238800049,0.3630077540874481,-0.008531353436410427,0.45336565375328064,0.3837500512599945,-0.015451802872121334,0.44832268357276917,0.3937155306339264,-0.019524218514561653,0.444297194480896,0.391757607460022,-0.02185911312699318,0.4343344569206238,0.3632311522960663,-0.009943865239620209,0.4462102949619293,0.3877873122692108,-0.015303540974855423,0.44238510727882385,0.3974387049674988,-0.016159068793058395,0.43795233964920044,0.39508962631225586,-0.017170516774058342,0.42648380994796753,0.36965763568878174,-0.011777600273489952,0.43954524397850037,0.39198821783065796,-0.016198651865124702,0.4369121491909027,0.4031824469566345,-0.013841667212545872,0.43240705132484436,0.4041900038719177,-0.01229209452867508,0.42038097977638245,0.37985751032829285,-0.013939578086137772,0.43086865544319153,0.39378833770751953,-0.016073761507868767,0.4308224022388458,0.4033682346343994,-0.014105396345257759,0.4281594753265381,0.40659549832344055,-0.012862215749919415,0
a,05,3,0,33,0.41565704345703125,0.3920768201351166,2.1424238383360716e-08,0.4369637966156006,0.39489877223968506,-0.0036681429482996464,0.45189228653907776,0.3834493160247803,-0.007698698900640011,0.46002471446990967,0.3695286512374878,-0.011586211621761322,0.46811577677726746,0.3563479483127594,-0.014860861003398895,0.44243648648262024,0.35041260719299316,-0.00912941712886095,0.4524749517440796,0.37390002608299255,-0.0170693751424551,0.44826605916023254,0.38358086347579956,-0.021736014634370804,0.44504478573799133,0.3814503848552704,-0.024452747777104378,0.4336050748825073,0.352409690618515,-0.010835694149136543,0.44665223360061646,0.38014042377471924,-0.017749713733792305,0.44293999671936035,0.3901389539241791,-0.01911332458257675,0.43832874298095703,0.38808926939964294,-0.020198792219161987,0.4259473383426666,0.3604724109172821,-0.013076209463179111,0.4396074712276459,0.38487401604652405,-0.018570922315120697,0.4370862543582916,0.396135151386261,-0.01596149429678917,0.4328942894935608,0.3971811830997467,-0.014042258262634277,0.420148104429245,0.3712804615497589,-0.01573491282761097,0.43096575140953064,0.38602444529533386,-0.01847873255610466,0.431363046169281,0.3958433270454407,-0.016453227028250694,0.4293346703052521,0.39921149611473083,-0.015070700086653233,0
a,05,3,0,34,0.4157709777355194,0.38538673520088196,4.79455186663813e-09,0.43737465143203735,0.38721370697021484,-0.0033041757997125387,0.4519372284412384,0.37520208954811096,-0.007139068096876144,0.4590182602405548,0.3600780963897705,-0.011029333807528019,0.4650242030620575,0.34481433033943176,-0.014298389665782452,0.44351258873939514,0.34440451860427856,-0.007979552261531353,0.4530996084213257,0.3689071238040924,-0.015819678083062172,0.4488146901130676,0.3785383999347687,-0.020431533455848694,0.44498348236083984,0.3768996000289917,-0.023028843104839325,0.4350094199180603,0.3456113338470459,-0.009704356081783772,0.447346031665802,0.37521037459373474,-0.016527356579899788,0.44330018758773804,0.3856806457042694,-0.018060017377138138,0.43824490904808044,0.38454046845436096,-0.019073329865932465,0.4271925985813141,0.3530321419239044,-0.01199814397841692,0.4402795135974884,0.3795047104358673,-0.01790321245789528,0.43761563301086426,0.3906424045562744,-0.01618853583931923,0.43328696489334106,0.39142295718193054,-0.01454401109367609,0.4207755923271179,0.363689661026001,-0.014629862271249294,0.4318062365055084,0.3795820474624634,-0.01790778525173664,0.4323411285877228,0.3894321322441101,-0.01654990203678608,0.4302597641944885,0.3927799165248871,-0.015406032092869282,0
b,05,3,1,00,0.5378649830818176,0.4117298126220703,-1.5511348294694471e-07,0.5203237533569336,0.399550199508667,-0.004069194663316011,0.5081019997596741,0.37629398703575134,-0.005158456042408943,0.49943506717681885,0.36011919379234314,-0.006658004596829414,0.4915653169155121,0.34753456711769104,-0.007111846469342709,0.5189306139945984,0.3430187702178955,0.0033584076445549726,0.5081437826156616,0.35346320271492004,-0.0025644535198807716,0.5139592885971069,0.3710624575614929,-0.006770328618586063,0.5194875597953796,0.3724161386489868,-0.009290838614106178,0.5261049270629883,0.3391236960887909,0.002091993112117052,0.5150453448295593,0.3540245592594147,-0.003705732524394989,0.5199378132820129,0.3735678493976593,-0.00540348282083869,0.5248766541481018,0.3721567690372467,-0.005656233988702297,0.5343651175498962,0.34162095189094543,-0.0006941611063666642,0.5234055519104004,0.3523833155632019,-0.007139686495065689,0.5261728167533875,0.37164080142974854,-0.004794707987457514,0.5306390523910522,0.3717130422592163,-0.0018586803926154971,0.5430186986923218,0.3481850326061249,-0.004186709877103567,0.5334818363189697,0.35178011655807495,-0.007708826567977667,0.532662570476532,0.36693906784057617,-0.005167413968592882,0.5358064770698547,0.3701433837413788,-0.0022764820605516434,1
b,05,3,1,01,0.539586067199707,0.3956533670425415,-1.4454607821789978e-07,0.5216810703277588,0.38282841444015503,-0.0034035248681902885,0.5094584226608276,0.3595691919326782,-0.005009005777537823,0.5011459589004517,0.3420131504535675,-0.00696912407875061,0.4935629069805145,0.32967332005500793,-0.007655322086066008,0.5198297500610352,0.3268539011478424,0.0020899653900414705,0.5098413228988647,0.3301118314266205,-0.004032173193991184,0.51490318775177,0.35025733709335327,-0.008126438595354557,0.5206368565559387,0.35366642475128174,-0.010610545985400677,0.52708500623703,0.3232387900352478,0.0006226609693840146,0.5164355635643005,0.33048516511917114,-0.004955573007464409,0.5206903219223022,0.35278958082199097,-0.0057349675334990025,0.5259590148925781,0.35293909907341003,-0.005407155491411686,0.5351499915122986,0.3252469599246979,-0.0022226101718842983,0.5249024033546448,0.32886335253715515,-0.007613818161189556,0.5271061658859253,0.35046207904815674,-0.004406740888953209,0.5319002866744995,0.3516784906387329,-0.0013041337952017784,0.5437664985656738,0.33134570717811584,-0.00577654829248786,0.5348263382911682,0.3306533396244049,-0.008408783935010433,0.5339680314064026,0.3458636999130249,-0.005434134975075722,0.5370078682899475,0.34887292981147766,-0.0024852659553289413,1
b,05,3,1,02,0.5393385887145996,0.3807581961154938,-1.5225664640183822e-07,0.522789478302002,0.3655119836330414,-0.0016145887784659863,0.5113797783851624,0.3451589345932007,-0.0026253871619701385,0.5037782192230225,0.3288131654262543,-0.004565457347780466,0.4976325035095215,0.3149915337562561,-0.005590386688709259,0.5214605927467346,0.31463000178337097,0.003737527411431074,0.5105874538421631,0.30972862243652344,-0.0017386360559612513,0.513193666934967,0.3298472464084625,-0.005104836542159319,0.5175788998603821,0.33599424362182617,-0.006775365676730871,0.5282428860664368,0.3125908374786377,0.0019243729766458273,0.5168967247009277,0.30820149183273315,-0.004222598858177662,0.5190848112106323,0.3323593735694885,-0.0054502165876328945,0.5237886309623718,0.33730077743530273,-0.004847487900406122,0.5358893275260925,0.3135291039943695,-0.0009708410943858325,0.5250515937805176,0.30840063095092773,-0.0065745520405471325,0.5257413983345032,0.33195823431015015,-0.003995405975729227,0.5302457809448242,0.3376327455043793,-0.0007770826923660934,0.5442392230033875,0.31789013743400574,-0.004261366557329893,0.534859299659729,0.31042683124542236,-0.006488911807537079,0.532431423664093,0.3271350860595703,-0.003464864566922188,0.5350378751754761,0.33367401361465454,-0.00031744432635605335,1
b,05,3,1,03,0.5387998819351196,0.3693036437034607,-1.4831145733751327e-07,0.5220633745193481,0.35585105419158936,-0.0015936697600409389,0.5101063847541809,0.3359518051147461,-0.0028637610375881195,0.5025386810302734,0.31875964999198914,-0.00526611041277647,0.49718695878982544,0.30312392115592957,-0.006750683765858412,0.5195965766906738,0.30468419194221497,0.003810996888205409,0.5096508264541626,0.29225078225135803,-0.0026657863054424524,0.5109981298446655,0.31147778034210205,-0.006620311178267002,0.515304446220398,0.32238277792930603,-0.008194996975362301,0.5264425277709961,0.3029685616493225,0.001875933026894927,0.5155869722366333,0.29140135645866394,-0.005029852967709303,0.5166329741477966,0.315603643655777,-0.006770730949938297,0.5215430855751038,0.32554498314857483,-0.006090474780648947,0.5344916582107544,0.30308935046195984,-0.001284510362893343,0.5235533714294434,0.29257088899612427,-0.00736359553411603,0.5233346819877625,0.31694790720939636,-0.005486208479851484,0.5278376936912537,0.32764291763305664,-0.0023371686693280935,0.5435780882835388,0.3066372275352478,-0.0048403688706457615,0.5337457656860352,0.29453927278518677,-0.0073969983495771885,0.5302380919456482,0.310153990983963,-0.004840164445340633,0.5320265889167786,0.3201836347579956,-0.0017911395989358425,1
b,05,3,1,04,0.5366513133049011,0.36188453435897827,-1.4097240352839435e-07,0.5210782885551453,0.352143257856369,-0.002552508842200041,0.5092651844024658,0.332319974899292,-0.004260076209902763,0.5019246935844421,0.3160482347011566,-0.007137950509786606,0.49719667434692383,0.30054789781570435,-0.009110297076404095,0.5174948573112488,0.30044227838516235,0.002417858922854066,0.5101532936096191,0.27825355529785156,-0.0036743180826306343,0.5078928470611572,0.29402339458465576,-0.0072874692268669605,0.5097297430038452,0.3082787096500397,-0.008510149084031582,0.5241360068321228,0.2985500991344452,0.0008129292982630432,0.5162425637245178,0.27583885192871094,-0.005744989030063152,0.5138426423072815,0.2969624698162079,-0.007748156785964966,0.5166096687316895,0.3116973638534546,-0.007105444557964802,0.5320637822151184,0.2986660897731781,-0.0020180479623377323,0.5242987871170044,0.2769794464111328,-0.007334946654736996,0.5212849378585815,0.2966326177120209,-0.006384185049682856,0.5233917236328125,0.3114902973175049,-0.003863314865157008,0.5414915084838867,0.3017444610595703,-0.005353770684450865,0.534972071647644,0.2816659212112427,-0.00801137089729309,0.5294029712677002,0.2904958128929138,-0.0066381231881678104,0.5280848741531372,0.30177292227745056,-0.004450536333024502,1
b,05,3,1,05,0.534576416015625,0.35573405027389526,-1.1254815035499632e-07,0.5207101106643677,0.35069718956947327,-0.003919544164091349,0.5084503889083862,0.33246421813964844,-0.006198136601597071,0.5010654926300049,0.31665730476379395,-0.009301207959651947,0.49768972396850586,0.302047461271286,-0.01154102198779583,0.5167450904846191,0.29855799674987793,0.00019555432663764805,0.5114573240280151,0.272129625082016,-0.0063459612429142,0.5062569379806519,0.2827519178390503,-0.010280218906700611,0.5053586959838867,0.2962400019168854,-0.011730740778148174,0.523384153842926,0.2958231270313263,-0.0008786389953456819,0.5172793865203857,0.2664606273174286,-0.008135238662362099,0.5116257667541504,0.2825268507003784,-0.010883905924856663,0.5119657516479492,0.29779475927352905,-0.01056724600493908,0.5307548642158508,0.29592475295066833,-0.0032264473848044872,0.5255489349365234,0.26870104670524597,-0.008740941062569618,0.519820511341095,0.2825395464897156,-0.009145492687821388,0.519375205039978,0.29705554246902466,-0.007470538839697838,0.5399071574211121,0.2991753816604614,-0.006182152312248945,0.5357349514961243,0.27751806378364563,-0.00911207590252161,0.5291032195091248,0.2804534435272217,-0.009246250614523888,0.525738537311554,0.2886687219142914,-0.008216537535190582,1
b,05,3,1,06,0.5351828336715698,0.3590029776096344,-6.76404567911959e-08,0.520439088344574,0.3542845845222473,-0.00499030202627182,0.5077210664749146,0.3368151783943176,-0.008230464532971382,0.5006168484687805,0.32166776061058044,-0.011913018301129341,0.4981652498245239,0.3056242763996124,-0.014988411217927933,0.5162894129753113,0.3006875514984131,-0.0019509290577843785,0.5134978890419006,0.27181094884872437,-0.009212792851030827,0.5073770880699158,0.27259501814842224,-0.014505147002637386,0.5042110085487366,0.2822141945362091,-0.016980255022644997,0.5231056213378906,0.2985200583934784,-0.00263043912127614,0.5190971493721008,0.26690125465393066,-0.010324493050575256,0.5124419927597046,0.27169153094291687,-0.015370521694421768,0.5105924010276794,0.28460854291915894,-0.017075709998607635,0.5304309129714966,0.29949042201042175,-0.004516317043453455,0.5263361930847168,0.27223777770996094,-0.010331396944820881,0.5194082856178284,0.27491870522499084,-0.014100573025643826,0.5164548754692078,0.28582507371902466,-0.015132851898670197,0.5394467115402222,0.3040772080421448,-0.0069301617331802845,0.5349358916282654,0.2829263508319855,-0.01069864071905613,0.5280295610427856,0.2777157425880432,-0.013229471631348133,0.5229278206825256,0.2802427411079407,-0.014169239439070225,1
b,05,3,1,07,0.5366093516349792,0.3690146505832672,-2.9566930237479028e-08,0.52095627784729,0.3627500534057617,-0.004498448222875595,0.5091095566749573,0.3446081280708313,-0.007027673069387674,0.5028663873672485,0.32726046442985535,-0.009755314327776432,0.5001541376113892,0.3107992112636566,-0.012256935238838196,0.5152251124382019,0.30714958906173706,-6.874241807963699e-05,0.5101243257522583,0.2839961647987366,-0.005237058270722628,0.5051173567771912,0.27207186818122864,-0.010531749576330185,0.49981606006622314,0.26417508721351624,-0.014165215194225311,0.5217296481132507,0.3035188913345337,-0.0008279503672383726,0.5163295865058899,0.28033000230789185,-0.005828059744089842,0.5105841159820557,0.2699047923088074,-0.010935076512396336,0.5043500661849976,0.26409655809402466,-0.014254990965127945,0.5291118025779724,0.3046184480190277,-0.002693326212465763,0.5242021083831787,0.2823023796081543,-0.006935006007552147,0.518892765045166,0.27158859372138977,-0.01053626835346222,0.5129631161689758,0.2652319073677063,-0.012683543376624584,0.5377202033996582,0.31016913056373596,-0.005166511982679367,0.533778190612793,0.29115307331085205,-0.008820604532957077,0.5291695594787598,0.2805866003036499,-0.01134808361530304,0.5239856839179993,0.2725158929824829,-0.01287020742893219,1
b,05,3,1,08,0.5362491011619568,0.3765873610973358,-2.4479945848199236e-10,0.5222652554512024,0.3718257546424866,-0.005533653777092695,0.511262059211731,0.35412099957466125,-0.00841024424880743,0.506317138671875,0.3371652662754059,-0.011254621669650078,0.5045586228370667,0.3209362328052521,-0.01392255537211895,0.5137874484062195,0.3154984712600708,-0.00293892459012568,0.5078803896903992,0.2905522882938385,-0.007832949981093407,0.5039815902709961,0.2745853662490845,-0.012241994962096214,0.5007566809654236,0.26083773374557495,-0.015632320195436478,0.5201520323753357,0.31169235706329346,-0.003614675020799041,0.5132976770401001,0.2862464189529419,-0.008200347423553467,0.5081185698509216,0.2698746919631958,-0.012204807251691818,0.503751814365387,0.25517672300338745,-0.01512219849973917,0.527188777923584,0.31308066844940186,-0.005344494245946407,0.5213055610656738,0.2885532081127167,-0.009825465269386768,0.516364336013794,0.2733486592769623,-0.012827102094888687,0.5117703676223755,0.25900381803512573,-0.01477876678109169,0.5353100299835205,0.31914854049682617,-0.007745801005512476,0.5304132699966431,0.29905998706817627,-0.012055101804435253,0.525947630405426,0.2868292033672333,-0.01422183122485876,0.5216529369354248,0.2749769389629364,-0.01550216507166624,1
